index,certificateId,studentName,program,issueDate,file,pdfBytes,rawSha256,canonicalSha256
476,RTU-2026-CS-000476,Tomas Novak,Information Technology,2026-09-01,cert_RTU-2026-CS-000476.pdf,1386,fc7d0a499103d6b68973c9cddf2f01737529c1089e61b73a0505117eb6427a0c,d50e172301e87de18c969f5cb0158090651eeb616c5b639fee5619d2661be4e8
477,RTU-2026-CS-000477,Ines Kowalski,Applied Computer Science,2026-10-02,cert_RTU-2026-CS-000477.pdf,1401,ae3a69d5e18134ba669e5303d5d4178e9c992b45996bc7597e7d48e4485253bd,610d53fbe27d602ab1387abbfe1356e41e32dbc05a9c7743acfd57411f9eb66c
478,RTU-2026-CS-000478,Karl Saar,Electronics,2026-11-03,cert_RTU-2026-CS-000478.pdf,1378,1d8f6ebb3424ee43ecadfe032bb8ce9fac8b3b2dcdd8e2fa7487798d79569fc8,b15fbb4ee3d1be9f941ecedfc12fd488f72e03cc01f8ab2aadec79f9a09dfd3d
479,RTU-2026-CS-000479,Rita Lapsa,Telecommunications,2026-12-04,cert_RTU-2026-CS-000479.pdf,1384,a6bfca02db5a1e54a8b8be328431899724a00945544c9add3459a9a8a7a7c8c5,6844e19a659d344a2942b80971f3bd1515b732edeb251748a2ea78f8468d7a9f
480,RTU-2026-CS-000480,Hasan Meyer,Computer Systems,2026-01-05,cert_RTU-2026-CS-000480.pdf,1386,72a7edf1bb6f34f8eed4418dfc0f5023a2e22eb58a591cabb71e4859ef6341c7,a92afd29957274beca92ac06351ae6ec88ad611c0636cabab4376e6d55ec596f
481,RTU-2026-CS-000481,Elina Zarina,Information Technology,2026-02-06,cert_RTU-2026-CS-000481.pdf,1396,5eba661699ac64879d32b7bed00c5d5b78d1b7aa880960942cca6ecc9977bf91,59f04b4d7a68bb6897a97c1be67e34dc693536e8271e34a2608a473bd8ec739a
482,RTU-2026-CS-000482,Janis Turan,Applied Computer Science,2026-03-07,cert_RTU-2026-CS-000482.pdf,1397,960a0f12a7a6218a853c035b5a76a755d22de0696831b52db9be069728a10dc8,4a79aec7275d5715292f933e7d63a1dd7a56247f834a1efe836f1b4c36816bf5
483,RTU-2026-CS-000483,Sofia Berzina,Electronics,2026-04-08,cert_RTU-2026-CS-000483.pdf,1370,1ff632189c4ec57af968021de6c669b9ee136f03cad40c483dc152dee71a04e3,9b46c8be9899633498924051cf3978a833348d19d1a83d9ec0fe75afa5199590
484,RTU-2026-CS-000484,Marko Ozols,Telecommunications,2026-05-09,cert_RTU-2026-CS-000484.pdf,1387,64966347c8b4f9fa2473d6f4395ccf3241fdac0f67f3111de068b861d735db3c,a2b11e834a47fe18e0532be15967658180b66437cd0b910c02cb8ad224ef982c
485,RTU-2026-CS-000485,Liga Kalnina,Computer Systems,2026-06-10,cert_RTU-2026-CS-000485.pdf,1396,203da7fed296ccf1ac4ca415d08fa827b4330f040e11d62fbca6d36c4bb0325d,f60c836df1a6c3bef86fdc84073d55eb06f14f75f96e0061c6e25307dd661b23
486,RTU-2026-CS-000486,Andris Petrov,Information Technology,2026-07-11,cert_RTU-2026-CS-000486.pdf,1396,9d2a8b207d97d178deb5787dc1cb3bb789f6695121833ae54cbb475ea9855efc,a2d54cb90b0b7e16436e109ca2dba8c241ec45e1cc47ba96d58891395fd0cd3e
487,RTU-2026-CS-000487,Yuki Liepa,Applied Computer Science,2026-08-12,cert_RTU-2026-CS-000487.pdf,1389,1863eedfee49962af83c6f2e812be96bd2c13ceb9bae4ba7c57cfc7ac9763ba5,998aa24de90d47c5e18a894f43cb886b72193c2e56a20c5a3141916a6d8aeb0e
488,RTU-2026-CS-000488,Omar Vitols,Electronics,2026-09-13,cert_RTU-2026-CS-000488.pdf,1371,7d19f7bcb4d05c54133fbdc40894b76978d33011e72d030d09a132fc070049da,b08fddeb7e09bf4fc07f239f71359d4277d62c58077b4c7e3d583101b92d9691
489,RTU-2026-CS-000489,Anna Tanaka,Telecommunications,2026-10-14,cert_RTU-2026-CS-000489.pdf,1396,b780639d03ec2af3384d6d77ba2ec4bd987ca1608becce72cc2b30cd0cb8d64a,97863a905926fe84679a110b15835778e1d3262a472378372109e8869c9662d2
490,RTU-2026-CS-000490,Pavel Haddad,Computer Systems,2026-11-15,cert_RTU-2026-CS-000490.pdf,1393,b99304d903af1726e8b52d8957f27e14d639b836d8b31e9c1995ce819d131a19,6bea7027f9150a080eb93a5e1cddc7ede17f840412ec9bc8c04696813dd8ecc1
491,RTU-2026-CS-000491,Nadia Novak,Information Technology,2026-12-16,cert_RTU-2026-CS-000491.pdf,1387,82809ebf1192b713f19754c3d25cb60a6a2f3c58c8f05f8063bd662eb08fd665,96432fe39607b918a8b282aea807fdde3a6f51c81d66de7528c36f0a9075de37
492,RTU-2026-CS-000492,Tomas Kowalski,Applied Computer Science,2026-01-17,cert_RTU-2026-CS-000492.pdf,1394,ceddb7926ad9dad78a9bfb1b653a44fc5802a74b96298a1189f65080ffee191c,977da0acc02031caaf64302e43b6115f4e7a517f13ff164f40d8db73d404954b
493,RTU-2026-CS-000493,Ines Saar,Electronics,2026-02-18,cert_RTU-2026-CS-000493.pdf,1378,d10b4c39a2b656db1c2a8c068bd4e6697a04b113010d8d88def05fbfe7ce379d,c41897386f54d53eacb11f247dedafbcfd265a3d74cdf64b3f56591aad925048
494,RTU-2026-CS-000494,Karl Lapsa,Telecommunications,2026-03-19,cert_RTU-2026-CS-000494.pdf,1392,2b5b56e16333512e992d163dd149e7970eeae70805888ac327c33792e8704bd6,c076c0e1dfbcae918c209ccfb150bd46b78ec998f609ce2d4776f7ef50430f8f
495,RTU-2026-CS-000495,Rita Costa,Computer Systems,2026-04-20,cert_RTU-2026-CS-000495.pdf,1382,e167a9ffa4a430f4db46b536e2375e143f78f550a90413d363dc6e70a7acdece,04290c0d6b9fae2e904e4bbc3038227c1b2f9e9e6f7ba24369d50bec9a74bc1c
496,RTU-2026-CS-000496,Hasan Zarina,Information Technology,2026-05-21,cert_RTU-2026-CS-000496.pdf,1388,3e44dcc48fa42207e5dd9a5d73eaa701b655b2fef57d485d1851223cae59ca32,cc0c49617bf8a386f75bfcbed9384c47c09da87a34e0133fbd957d731823c82a
497,RTU-2026-CS-000497,Elina Turan,Applied Computer Science,2026-06-22,cert_RTU-2026-CS-000497.pdf,1403,71099ff9b823f5f9283c781b7a62bbb988e3e2ec9ea9fa417684c75e2c83501d,0474a91a3761d2983650181d26241cdce94a12f713ccc62d16180d4113f68cb0
498,RTU-2026-CS-000498,Janis Berzina,Electronics,2026-07-23,cert_RTU-2026-CS-000498.pdf,1378,0b01cb7dd901ced02a870feea32642a7329cedec90e1f1bade71ab3513059043,1c011aafe716095226c2b12c76faf4a27d25efca66111b3dd2c1dc95a3588ae1
499,RTU-2026-CS-000499,Sofia Ozols,Telecommunications,2026-08-24,cert_RTU-2026-CS-000499.pdf,1386,c140c159a11a97f41df0df9ae74ddb514dc29b65d2fcc51a2fb78101a0837b0d,929436c0dc88634ecfe93b8b0800994d735cf46e40ff313f492e900188b3e25a
500,RTU-2026-CS-000500,Marko Kalnina,Computer Systems,2026-09-25,cert_RTU-2026-CS-000500.pdf,1387,f20ce5fbfcc212e00902404508e4f89d7b6077e5fd0bce90530e33e28b98dda1,fbab4bdc7a044960324c7e9f3e06d249ee562984d3ca8de72b32f0fb16a9b426
501,RTU-2026-CS-000501,Liga Petrov,Information Technology,2026-10-26,cert_RTU-2026-CS-000501.pdf,1394,1b1d12c99df360fe1cb0762c133c4f83906d1113a2eb3edbc0838758dc8eabcc,ea6143ac8e27b1b98a31c9620e8324f330c67b395663d0a0a466243faabbdb21
502,RTU-2026-CS-000502,Andris Liepa,Applied Computer Science,2026-11-27,cert_RTU-2026-CS-000502.pdf,1397,774addccbf813ae227eabe58cd448069f83bab448b30bca664ffea57fe8119af,3cea92dbcb7676e04bdc70dd35b0a6d6dfc198b98d5365659db9aa454261a12e
503,RTU-2026-CS-000503,Yuki Vitols,Electronics,2026-12-28,cert_RTU-2026-CS-000503.pdf,1370,525a068e8caaddd9319b14fa781074833e43444bf5fa4ddd5cb18df7c5c31844,07c20033b6c624796442a784ac168b25bcfd9befd61b16173f3c2d729ac47b59
504,RTU-2026-CS-000504,Omar Tanaka,Telecommunications,2026-01-01,cert_RTU-2026-CS-000504.pdf,1383,42721d518aedd27b9787c5f3635fe236b9ce8cfc630c03c87be87a18494e17d3,a9378e190b0e76ef95e40bbdd5642c83b1d4c7e8416567e88a3d069e4fc07894
505,RTU-2026-CS-000505,Anna Haddad,Computer Systems,2026-02-02,cert_RTU-2026-CS-000505.pdf,1394,ff5bcbe0a14ef3923fdff78bc2f2e8ebe3b011d94d2e13a93ee8f1ec7fdde6fb,9bbb5f1f1d3cadb0e065d3a02306677b7cfafedb240470eb0dd2a170e7a96f15
506,RTU-2026-CS-000506,Pavel Novak,Information Technology,2026-03-03,cert_RTU-2026-CS-000506.pdf,1393,057c9927a68c8be1667051742f9c5076baaef14466abb22b9f6f7a42efa79a90,4e8c925916740fb43307ff3e94a1fa585026482aa7843c1bb88fdff809a1ae1f
507,RTU-2026-CS-000507,Nadia Kowalski,Applied Computer Science,2026-04-04,cert_RTU-2026-CS-000507.pdf,1389,73b83c01104227aae13e6edd0b3ae22986daac7e1dbe9f0619318e15a783a77c,732939cd0bf8995440c38c584e8212b89ff72651110a9f54dd4e2196b179f57f
508,RTU-2026-CS-000508,Tomas Saar,Electronics,2026-05-05,cert_RTU-2026-CS-000508.pdf,1368,f6dad67bcc64f87816f5ae66225e99be9eea31369766a9d722494c8c19cbbd2c,b5fd1835be3874063f6da494aa740dc11621243b6c81830d6069b850d7e4918f
509,RTU-2026-CS-000509,Ines Lapsa,Telecommunications,2026-06-06,cert_RTU-2026-CS-000509.pdf,1389,1eedb856054561e1d30905e9a674a49668b77fb4b98b3e7cdc8499ab1cfae53b,9f58de8abd1f94f40fa847c746ce15da5341677f45b964e1f6a9cb0724db677b
510,RTU-2026-CS-000510,Karl Costa,Computer Systems,2026-07-07,cert_RTU-2026-CS-000510.pdf,1390,68e4c168979d8c5991fd2a179b1fce4a319c4f03d1fef7ffecbd32b096b09f43,63402acc3983a1cdf98699b074b46d0442ad45251629145c4f9d5227aec7bffd
511,RTU-2026-CS-000511,Rita Meyer,Information Technology,2026-08-08,cert_RTU-2026-CS-000511.pdf,1381,09cd92ffe3bc872dac714b74567c40ff898a5181c28f801f22e38e511fe7f68f,d3c635526a84f7c11365a45b080bcbe8b88b76e85d5c10374f759f4e7173bd1a
512,RTU-2026-CS-000512,Hasan Turan,Applied Computer Science,2026-09-09,cert_RTU-2026-CS-000512.pdf,1389,150125f32bd8d22cd70e06d2acf106ce8b28729100fb18f9f8287f40fa23010c,abdffe1cd9dc324f46cedb77e9539b695924255a2e05829e06422dd34a02143b
513,RTU-2026-CS-000513,Elina Berzina,Electronics,2026-10-10,cert_RTU-2026-CS-000513.pdf,1381,daf6b7714a0f62ed83ec01fa30f316b6db5078fc1d75f8d1f77cd92b089c0437,a2cfbd9d04bdae9be2de9d0b8ea021b3108d0321d64e4c0a8309f26ea8b64395
514,RTU-2026-CS-000514,Janis Ozols,Telecommunications,2026-11-11,cert_RTU-2026-CS-000514.pdf,1391,20ea14d537ff7d6c4360e91e10cb4cfcbcf87fb97918903950aa6ade2e400438,f8dc40368475315e41eac170762090a568418f28d91c188f7a831d6583a1cb75
515,RTU-2026-CS-000515,Sofia Kalnina,Computer Systems,2026-12-12,cert_RTU-2026-CS-000515.pdf,1382,28a4335436d68ae39d2e64e29628440998918438900452ba712c793ea0362f2b,f8ae2fa263fce5160d719d332e312716e04448de79c3446765d8c756c9b048b4
516,RTU-2026-CS-000516,Marko Petrov,Information Technology,2026-01-13,cert_RTU-2026-CS-000516.pdf,1388,1a50a5a5f92924ae9e0499698490cabac06625d6e7049e8fa7b2c1a745ef70bf,7ccd32ff5daeb8639359707ecdeb0545c58967519b0d4e2daa5981e2e4b0531e
517,RTU-2026-CS-000517,Liga Liepa,Applied Computer Science,2026-02-14,cert_RTU-2026-CS-000517.pdf,1400,454263ddb1a67d35b32244c250e036bc32d5c30de10fce0f0e15404969a30c43,e212e9eebb39a5cb550f0a96cfce925bc1952a494597056effdf2cfbee4d5c10
518,RTU-2026-CS-000518,Andris Vitols,Electronics,2026-03-15,cert_RTU-2026-CS-000518.pdf,1381,3d8954670583d365808dd06e7049924f1e26a2eaa8440c82909dc48995a31a4c,213a737f4977b3252037f758f5123735646d29813bc0e987c4ea68e7e1b12231
519,RTU-2026-CS-000519,Yuki Tanaka,Telecommunications,2026-04-16,cert_RTU-2026-CS-000519.pdf,1382,09cb430a6d4ec48ef8e124a9ea2ac5c02a16b0eda0bc6fdd11d4ce9a6a96c2c8,280926c63cf7626c473ac9094b902f996511d6d648420aa84d550384740e7256
520,RTU-2026-CS-000520,Omar Haddad,Computer Systems,2026-05-17,cert_RTU-2026-CS-000520.pdf,1384,3cf34d112a5203bdd8d985698d696cdfe94c46527f953be33bbf3045b724418d,7b76165de9179223b7da285fc61ac58dfa2cd530a0e23004297218aaeb2ae0b7
521,RTU-2026-CS-000521,Anna Novak,Information Technology,2026-06-18,cert_RTU-2026-CS-000521.pdf,1395,e3a4874cbc35b9263d90a4cf4120618ac7ba4bae12cf80cb9355b1d4b06beccf,fba22e55710a06676dfe682997e2b6aead351eb1f35c43939f96fdcfdf69df86
522,RTU-2026-CS-000522,Pavel Kowalski,Applied Computer Science,2026-07-19,cert_RTU-2026-CS-000522.pdf,1398,25356b2ba9b90d182e1f1b1026db34b0df770038dab7b5fb2eb7589a39263715,9573638e9b91f99b5c55a35c6228295c20348c22acca5807c3f7e9c20712fa2a
523,RTU-2026-CS-000523,Nadia Saar,Electronics,2026-08-20,cert_RTU-2026-CS-000523.pdf,1365,22831e03ff0d904d820aaee74350b153dfb919090d548ed32251ba6365e70b7c,1b4610dd9cb8202f7ed228aee9dbc58b50ee996393cd6175126e2dd57c5189bf
524,RTU-2026-CS-000524,Tomas Lapsa,Telecommunications,2026-09-21,cert_RTU-2026-CS-000524.pdf,1383,571e635ed084c8010a02766f1ec2882fa06159521432c046679b082dda2ad9a3,60c8ebc71020218520ee7cd64fa59b8735a34c1760b446bcef7ddfc38a84caf5
525,RTU-2026-CS-000525,Ines Costa,Computer Systems,2026-10-22,cert_RTU-2026-CS-000525.pdf,1395,cf2277153e9ff7e4d7d1491fc8297daa2263f5362abe2610a4e25be25d6eedb1,a117af4f9076eb5b0dd2356931f5d647e13216eb7d3c00d05fd552e1788dbb1c
526,RTU-2026-CS-000526,Karl Meyer,Information Technology,2026-11-23,cert_RTU-2026-CS-000526.pdf,1391,13a737bf2b0efc206d357f55870661f9946489fc456a11564b00949f8f0e02cb,7ee8032bd5e6f5cc451f4d10c0f1ce534aaefa133c81d459b73caa87de2eb1c1
527,RTU-2026-CS-000527,Rita Zarina,Applied Computer Science,2026-12-24,cert_RTU-2026-CS-000527.pdf,1389,da821cbdd3251ea724eb3cd83dea270b756cc5bc7ccf8cddd092f018a724a62e,446a5f444277e5fae0ea47f08359d40ff5a72ff3dde5f6fb8194531f533cba1c
528,RTU-2026-CS-000528,Hasan Berzina,Electronics,2026-01-25,cert_RTU-2026-CS-000528.pdf,1369,1000ef097475e9b0f271d10b6d2f49d24e33042ef3ca3bac6ccfcf0efd932f7b,6932cf0c1265bd17b3722252828921e17a6794d66637849e9d0caca70c6e2d18
529,RTU-2026-CS-000529,Elina Ozols,Telecommunications,2026-02-26,cert_RTU-2026-CS-000529.pdf,1394,43e518fd087121cfe7b10d12db3f17c928d50004a609ae71a5cc911a68f43f53,1cb305296834494fe14750a8f417daeaf33474c5e7ffc7de98d1912f3fe7f7f5
530,RTU-2026-CS-000530,Janis Kalnina,Computer Systems,2026-03-27,cert_RTU-2026-CS-000530.pdf,1395,a73064e07bb0478c478d9cde9b22f8d80569b84e84bef29a3538aaf3ce4e2b9f,682967b70ddad7bf1aa48b19f48f2faf1f76b441ef7d7ce8c8334387cb6c32fa
531,RTU-2026-CS-000531,Sofia Petrov,Information Technology,2026-04-28,cert_RTU-2026-CS-000531.pdf,1387,ea7d0e4cf89b13b8132ed9d908741afcc4ff3c205151cd71efece1dbef2c0a89,eff52823350bb5e5b124d1fc4f26cf0d9d31ce8855ab5ae7db7fed32f6172229
532,RTU-2026-CS-000532,Marko Liepa,Applied Computer Science,2026-05-01,cert_RTU-2026-CS-000532.pdf,1391,b836bdc4e93df358751ff3e815100e404f7430e99143a660654b81ed17b46fb8,c126d4b473b02bdaf635b4a646181df87c758d36a8b2df038eaa67c03f01b6ae
533,RTU-2026-CS-000533,Liga Vitols,Electronics,2026-06-02,cert_RTU-2026-CS-000533.pdf,1381,96829c145b8938678953b0bcab8eb4cca2e7e3530b405a58a5668b4bada6e44f,87c3be73a54b484928eaabefb5f039ef7a07e7049fe49d55801a4aeaa90bb112
534,RTU-2026-CS-000534,Andris Tanaka,Telecommunications,2026-07-03,cert_RTU-2026-CS-000534.pdf,1394,116b89cbe2cf291676400a59900e6b28457757f233564dc2067e3de85ea713bc,331e8c390d69e3a69e1b6b1c2ded3660f939e748d53b3065475dce90c30205e1
535,RTU-2026-CS-000535,Yuki Haddad,Computer Systems,2026-08-04,cert_RTU-2026-CS-000535.pdf,1383,ae620e6b53c8e6ffc52b3d98800f8f014b30a90cc29c8e63b7c4d1f906ef4857,4e8a497bc0a59b14c8d2e669070352a195eecad498691cfb7a36cb0f088823c0
536,RTU-2026-CS-000536,Omar Novak,Information Technology,2026-09-05,cert_RTU-2026-CS-000536.pdf,1385,9ecdd8714d1f7f09c5fe0532c913972d5ac5bc7ac07165e95fd7a15ba48ee1c3,e0df4cadaf97ffa1988af3eb23f22add4f9eb14d3982809072641070772d0894
537,RTU-2026-CS-000537,Anna Kowalski,Applied Computer Science,2026-10-06,cert_RTU-2026-CS-000537.pdf,1403,6b5615d4b5e34ed3e8c5e16ecb9697747854220bf32697a10d79751fd37b9dd4,d5acde0a0043c9a892abed4360377702e6e63cedfe0c5b91633b248190ac4856
538,RTU-2026-CS-000538,Pavel Saar,Electronics,2026-11-07,cert_RTU-2026-CS-000538.pdf,1378,e93e4bde0ebd884fc90380b6c795dae503fb7cd0a5c208512141ce61b7f6729e,19846bf21b5ca8a3c347511d5dca5fb8b946c7761e75e404c2962914f3b9cc58
539,RTU-2026-CS-000539,Nadia Lapsa,Telecommunications,2026-12-08,cert_RTU-2026-CS-000539.pdf,1384,cdda32b37c243ba527c269c4e3d973df19882158ed70a77e914fdbd1852ec833,8d238b64fe2a76ba5d439ad2e26eb1edecd026b8acaccfcbc8d182ed58634731
540,RTU-2026-CS-000540,Tomas Costa,Computer Systems,2026-01-09,cert_RTU-2026-CS-000540.pdf,1385,43ea5bbee86d5b76e5f7eb4ec1e6e4d5b88a8b2ef3e8d1b5d125036586f666fc,02b5d9b10deffccfc3f6b69c92e4696dacf7b16c1383576d7f1f5d990252a724
541,RTU-2026-CS-000541,Ines Meyer,Information Technology,2026-02-10,cert_RTU-2026-CS-000541.pdf,1392,6383943911927f8cb98dcbad5ba9d2e81a126de37f28fdae001a30c5d0e73add,e2e377a89f0e7912d59eeadd72ab5fbfcbadb39d6eb77dd1649fd2266301365a
542,RTU-2026-CS-000542,Karl Zarina,Applied Computer Science,2026-03-11,cert_RTU-2026-CS-000542.pdf,1397,14666802df5d81c7d1d0d5e4b2c6020ae2a09ecca2b32c165b5869c4e1e982ae,458fd8e5fd7259a147ff39a9f783f1201abbd006c0677c8e652c2b5bc79ac6d5
543,RTU-2026-CS-000543,Rita Turan,Electronics,2026-04-12,cert_RTU-2026-CS-000543.pdf,1371,23e315505368b3e7c7c3f74a896cc5b91869b72ed2ab7ad683f643a9540a5e78,26b6628d02b7b03fb55200885843fd544112a4dc48d95f7591ca98b03b073b35
544,RTU-2026-CS-000544,Hasan Ozols,Telecommunications,2026-05-13,cert_RTU-2026-CS-000544.pdf,1388,9700495b4e3d8ad407e01db0adfc290ce167efb499fff8b5f0bacc028b09c3cb,f9ec2d85b28af421fac7b8ac65c08f4d752a64e9bb7a75d5eb75056391ac8c26
545,RTU-2026-CS-000545,Elina Kalnina,Computer Systems,2026-06-14,cert_RTU-2026-CS-000545.pdf,1401,df67a7a9223573f42141b45f4a3ef12444e4bd7844f887425cd006221ce76e5c,cac63df1187166667acf96785016500c7a66080bfa0d2db2669ab558b8a3aaab
546,RTU-2026-CS-000546,Janis Petrov,Information Technology,2026-07-15,cert_RTU-2026-CS-000546.pdf,1396,8b89c3b4a2a3d8ed22cfdb4c83d37db11ed266c9a389817df26375c9e100c59b,96186a263a2e56729e4f5b31aaf252468d4714dadece6eb36b034f2849afec99
547,RTU-2026-CS-000547,Sofia Liepa,Applied Computer Science,2026-08-16,cert_RTU-2026-CS-000547.pdf,1387,7e0c3d15d9ec32175ec2673eb6d0b6d79ee8069fffe1c8a04ff74b43e71cfdb7,63c60f12f3cc6b11933547a1016f8a4d5d8b24277f66708d12ec526e5e993e09
548,RTU-2026-CS-000548,Marko Vitols,Electronics,2026-09-17,cert_RTU-2026-CS-000548.pdf,1376,8c16e0085ec9460286d4e8edc52811b947456f9e278a66607e9875dd8e501a88,b206856a93ccc7e9e499c37bbf0c58eaea7213379fbe5e5178858439e65561e0
549,RTU-2026-CS-000549,Liga Tanaka,Telecommunications,2026-10-18,cert_RTU-2026-CS-000549.pdf,1393,925d89569dc1dab552f6995391addc38c0631b2a833e7c5a36801c78af9e8920,eb2908fcb8078af53da5fcccbf583742a0eaf50ccf8cebf520de0d30a0535547
550,RTU-2026-CS-000550,Andris Haddad,Computer Systems,2026-11-19,cert_RTU-2026-CS-000550.pdf,1391,9bf66cb9391d039775fa548728b7ee70ea5e51b582d5a7c0ff624444615d7d8b,7019f0df7e90e90325b707d5ee6404d17e6a6137bfcf5a9202aea699782667f2
551,RTU-2026-CS-000551,Yuki Novak,Information Technology,2026-12-20,cert_RTU-2026-CS-000551.pdf,1384,aea634b2fe7f3e9ec9e50ebf80955b669673032bc63b56f83135e2a8c8dabff5,e867afaa42b05ddb20211cb0df897ed699d5d0da1378b9808f060b4365c34b4d
552,RTU-2026-CS-000552,Omar Kowalski,Applied Computer Science,2026-01-21,cert_RTU-2026-CS-000552.pdf,1391,84647a87a4fda5407d3c7e9706d4bfe1ccf9013e53f9c9ae42ef46968f9e6070,d56b7df31ce666019f8266d681a0936858f1773b6eec499ebf4a35e72450ecad
553,RTU-2026-CS-000553,Anna Saar,Electronics,2026-02-22,cert_RTU-2026-CS-000553.pdf,1376,4abae1242e2f396657f35d92df567bccd4f5a3394b3df952d388edf95cdeacd8,8dcd6399ea30b20811a515d19dcf5d36e8b6ffd16ddd8bf9534f02ac67df2aaa
554,RTU-2026-CS-000554,Pavel Lapsa,Telecommunications,2026-03-23,cert_RTU-2026-CS-000554.pdf,1391,a8bf05b321b7ea9388f5d876f81d769a704c98ee3ab924d70d4149f69810f989,16267397232fa2d9b98a01bcd4da6fe5cae9d4c72cc9c01f53e8ca5c64d05124
555,RTU-2026-CS-000555,Nadia Costa,Computer Systems,2026-04-24,cert_RTU-2026-CS-000555.pdf,1384,67137ee5119aee9fa25b261e0d315849b6ac8ab6539a1ae916b16fa3893d8874,892d64a07326c11e12463252081be2b70b9abac8578c46a45a49ea3d76986c2a
556,RTU-2026-CS-000556,Tomas Meyer,Information Technology,2026-05-25,cert_RTU-2026-CS-000556.pdf,1382,755ab84079f150e27693c331e38c617920a29b8cb64479d28f7180566df0f7d0,ae88aab7225d3572d10692fa13e52c93fb1ffe3dfb4f0bd2429cc18c6c73e4c8
557,RTU-2026-CS-000557,Ines Zarina,Applied Computer Science,2026-06-26,cert_RTU-2026-CS-000557.pdf,1399,f5f2aa060640a16d189fec0a6ee3840f009124f6d281418d999f14b4dd3b92a7,2c8908fbe9ebb42eb7725b81ce81ecb08938a66fa28a111ddc89d169f7ffc90e
558,RTU-2026-CS-000558,Karl Turan,Electronics,2026-07-27,cert_RTU-2026-CS-000558.pdf,1375,e6527010a6c065933b0d6d3fa7cb7fb770315f1ccd5a01209778fdf7d4f89ae9,e485e8ccfc5517b4e5312384138f42a1a1b659fca6ff6d8ef1d8593a726a6d45
559,RTU-2026-CS-000559,Rita Berzina,Telecommunications,2026-08-28,cert_RTU-2026-CS-000559.pdf,1381,a4c254c2e681a6e1bb595a3d66e58b34b6cc77f53cf87918358c41f03938304e,ed38d962ba7bf6bd42a4386f5ff6308a4cd6b98729d73c33cd5f03aa07bbba69
560,RTU-2026-CS-000560,Hasan Kalnina,Computer Systems,2026-09-01,cert_RTU-2026-CS-000560.pdf,1387,ccf64ceef68500f4a9781ce01efa6159492828b377f7faa6dd9930270e308d67,1abe464c9e0b998c9f75add2d4a718a56d0a000ba668d3b55a5e8ab40a288539
561,RTU-2026-CS-000561,Elina Petrov,Information Technology,2026-10-02,cert_RTU-2026-CS-000561.pdf,1396,3befa29c20aef1787e7fbca222466808d2772f42e4723385c8a7ceb10c40f462,a1417d6f01bb416e5be8a7de519c614175927926dfbfbbd8f7024940e54ce0e5
562,RTU-2026-CS-000562,Janis Liepa,Applied Computer Science,2026-11-03,cert_RTU-2026-CS-000562.pdf,1398,4b3bb553550ed965e37256e80583eb50df2b0ec32125f959029ccca295fdbd49,f715005fd2e5895325013d427cfbcba269f53adf80d8ff40fef48f25c8431502
563,RTU-2026-CS-000563,Sofia Vitols,Electronics,2026-12-04,cert_RTU-2026-CS-000563.pdf,1372,63bc83287270841835947fafdce5bbe12d79e9c04d9de683e86284a9bd444e87,f3890a52bcbc732235710022e76280a1b3c3f90b5b3014795456714a735d2d24
564,RTU-2026-CS-000564,Marko Tanaka,Telecommunications,2026-01-05,cert_RTU-2026-CS-000564.pdf,1387,08427cdd38c43a57c78435168ae4f5c401c14c005321fb4ba5b5ddd6503f98a0,d449e1001c762b84c3324a19f911bd846426cfb15874c02ace65bd61ec454d6f
565,RTU-2026-CS-000565,Liga Haddad,Computer Systems,2026-02-06,cert_RTU-2026-CS-000565.pdf,1395,46bc9c0007ec8c4d66045db440f4af4dbaa6ad1e900997d9d0d2e9954e54e463,17f976689fa3d138ca6d20538c12daec88f4bc6cb890ff9c4055a03379d18738
566,RTU-2026-CS-000566,Andris Novak,Information Technology,2026-03-07,cert_RTU-2026-CS-000566.pdf,1394,44d58e44609b003c243e1d8555026cadaed075ede2b3f85ff7e731783b16d6ea,0ae7ebd02b7d8ea491939fbc859b1ad3ddc2db5e4b430882aeb7ae7a2153c216
567,RTU-2026-CS-000567,Yuki Kowalski,Applied Computer Science,2026-04-08,cert_RTU-2026-CS-000567.pdf,1388,829656fc2e6898e97ea412ed032894ec15fec933940afddb1fbdaa5e923e66d4,fe3b0eba1aa20875afbd63c4043e31624914131f4c524a2ed1b8749f68c0c794
568,RTU-2026-CS-000568,Omar Saar,Electronics,2026-05-09,cert_RTU-2026-CS-000568.pdf,1368,a0b03c3534dbf946da46a625195c2c16d5a8263de5c64146f52779f5409b3891,78a4a063ff6134ba5ddc1ce987f03f0a84bebd61fd11afcc0e73e121b41c37f5
569,RTU-2026-CS-000569,Anna Lapsa,Telecommunications,2026-06-10,cert_RTU-2026-CS-000569.pdf,1393,ae35a935dd39a6aa467494c9b62790f705122b9f8a71b29b1790078991ec6c15,2bf27964ee146d93cdcc2e62ccb7ca662928747a1676a0b760b6821d107f21fa
570,RTU-2026-CS-000570,Pavel Costa,Computer Systems,2026-07-11,cert_RTU-2026-CS-000570.pdf,1393,84e161b563d537df016238d613271098425e58214aa9f571e66e40746976597a,4bfc97bac336e269e75bb912eb47b71ebc7a9f5a9baa75166f6c0e003ed24eee
